Attention Check,Vehicle Imagined,AV Experience,Primary Mode,ADAS Usage,Tech Confidence,Driving Experience,Continent,Gender,Age,Display,Answer Value,Video ID,Ethnicity,Country,Student,Employment,Driver Trust,Time To Event,Light Conditions,Weather,Scene,Road Type,Ego Fault,Point of Impact,Ego Avoidability,Ego Maneuver,Ego Speeding,Ego Violation,Other Maneuver,Other Speeding,Other Body Style,Other Violation,VRU Involvement,Impact Severity
Pass,HDV,No,Public Transport,Low,High,<5,Europe,Female,25-45,HDV,1.0,F_nVjzOIM6KpESYJa,Black,United Kingdom,No,Full-Time,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,No,Sideswipe,Potentially Avoidable,Go Straight,No,No,Lane Changing,No,Sedan,No,Yes,Near-Miss
Pass,AV,No,Car,Medium,Medium,5-10,Africa,Female,<25,AV,0.0,F_nVjzOIM6KpESYJa,Black,South Africa,Yes,Part-Time,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,No,Sideswipe,Potentially Avoidable,Go Straight,No,No,Lane Changing,No,Sedan,No,Yes,Near-Miss
Pass,AV,No,Car,Medium,Medium,>10,Europe,Female,>65,AV,0.0,F_nVjzOIM6KpESYJa,White,United Kingdom,No,Unemployed,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,No,Sideswipe,Potentially Avoidable,Go Straight,No,No,Lane Changing,No,Sedan,No,Yes,Near-Miss
Pass,HDV,No,Car,High,High,>10,Africa,Female,45-65,HDV,1.0,F_nVjzOIM6KpESYJa,White,South Africa,No,Full-Time,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,No,Sideswipe,Potentially Avoidable,Go Straight,No,No,Lane Changing,No,Sedan,No,Yes,Near-Miss
Pass,AV,No,Car,Medium,High,5-10,Africa,Male,25-45,AV,1.0,F_nVjzOIM6KpESYJa,Black,South Africa,No,Full-Time,Low,0.5,Dark,Clear,Urban,Signalized Intersection,No,Sideswipe,Potentially Avoidable,Go Straight,No,No,Lane Changing,No,Sedan,No,Yes,Near-Miss
Pass,AV,No,Car,Low,High,5-10,Europe,Male,25-45,AV,0.0,F_nVjzOIM6KpESYJa,White,Italy,Unknown,Unknown,High,0.5,Dark,Clear,Urban,Signalized Intersection,No,Sideswipe,Potentially Avoidable,Go Straight,No,No,Lane Changing,No,Sedan,No,Yes,Near-Miss
Pass,AV,No,Public Transport,High,High,>10,Africa,Male,45-65,AV,0.0,F_nVjzOIM6KpESYJa,Mixed,South Africa,No,Full-Time,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,No,Sideswipe,Potentially Avoidable,Go Straight,No,No,Lane Changing,No,Sedan,No,Yes,Near-Miss
Pass,HDV,No,Car,Low,Low,>10,North America,Female,25-45,HDV,1.0,F_7Ku6J4cwIXoXj5E,Asian,United States,Unknown,Full-Time,High,1.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,Medium,>10,Europe,Male,25-45,HDV,0.0,F_7Ku6J4cwIXoXj5E,White,Spain,Unknown,Full-Time,Medium,1.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Medium,High,5-10,Africa,Male,<25,AV,1.0,F_7Ku6J4cwIXoXj5E,Black,Kenya,No,Full-Time,Low,1.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Medium,Medium,<5,Africa,Female,<25,HDV,1.0,F_7Ku6J4cwIXoXj5E,Black,South Africa,Unknown,Unknown,High,1.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Medium,Medium,>10,Europe,Male,25-45,AV,0.0,F_F5HsxKujGyku2wf,White,United Kingdom,No,Full-Time,Medium,1.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Public Transport,High,High,<5,Asia,Female,25-45,HDV,0.0,F_F5HsxKujGyku2wf,Asian,Canada,No,Part-Time,Medium,1.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,High,High,5-10,Africa,Female,25-45,HDV,1.0,F_F5HsxKujGyku2wf,Black,South Africa,Yes,Full-Time,Low,1.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Public Transport,Low,High,<5,Africa,Female,45-65,AV,1.0,F_F5HsxKujGyku2wf,Black,South Africa,No,Full-Time,Low,1.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,High,>10,Europe,Female,>65,HDV,1.0,F_F5HsxKujGyku2wf,White,United Kingdom,No,Unemployed,Medium,1.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Medium,Medium,>10,Africa,Female,>65,HDV,0.0,F_F5HsxKujGyku2wf,Black,South Africa,No,Unemployed,Medium,1.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Public Transport,Low,Medium,5-10,Africa,Female,<25,HDV,1.0,F_F5HsxKujGyku2wf,Black,South Africa,No,Full-Time,Medium,1.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,Medium,>10,Europe,Female,45-65,HDV,0.0,F_IdDMVE4uVMzuADR,Mixed,United Kingdom,No,Unknown,Medium,2.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,High,5-10,North America,Male,25-45,HDV,1.0,F_IdDMVE4uVMzuADR,Unknown,Mexico,No,Full-Time,High,2.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Medium,Medium,>10,Africa,Female,45-65,HDV,0.0,F_IdDMVE4uVMzuADR,Unknown,South Africa,No,Full-Time,Low,2.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,Low,>10,North America,Female,45-65,HDV,0.0,F_IdDMVE4uVMzuADR,White,United States,No,Unemployed,Low,2.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Medium,Medium,5-10,Africa,Male,<25,AV,1.0,F_IdDMVE4uVMzuADR,Black,South Africa,Yes,Part-Time,Low,2.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Medium,High,>10,Africa,Female,45-65,HDV,1.0,F_IdDMVE4uVMzuADR,Black,South Africa,Yes,Full-Time,Medium,2.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,High,>10,Europe,Male,45-65,HDV,0.0,F_IdDMVE4uVMzuADR,White,United Kingdom,No,Unemployed,Medium,2.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Medium,Medium,>10,Africa,Male,25-45,AV,0.0,F_IdDMVE4uVMzuADR,Black,South Africa,Yes,Part-Time,Medium,2.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Medium,Medium,5-10,Africa,Male,25-45,HDV,0.0,F_IdDMVE4uVMzuADR,Black,South Africa,Yes,Full-Time,High,2.0,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Public Transport,Low,High,<5,Africa,Female,<25,AV,1.0,F_wOiWD4yD9IUPx1F,Black,South Africa,No,Full-Time,Low,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,Medium,>10,North America,Male,45-65,HDV,0.0,F_wOiWD4yD9IUPx1F,White,United States,No,Unemployed,Medium,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,High,>10,South America,Male,45-65,HDV,0.0,F_wOiWD4yD9IUPx1F,White,Brazil,No,Unknown,Medium,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Low,High,5-10,Africa,Female,25-45,AV,1.0,F_wOiWD4yD9IUPx1F,Black,South Africa,No,Full-Time,Low,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Low,High,>10,Europe,Male,25-45,AV,0.0,F_wOiWD4yD9IUPx1F,White,Germany,No,Full-Time,Low,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,High,High,<5,Africa,Female,<25,AV,0.0,F_wOiWD4yD9IUPx1F,Mixed,South Africa,No,Full-Time,Medium,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,Yes,Car,High,High,<5,Africa,Male,<25,HDV,0.0,F_wOiWD4yD9IUPx1F,Black,South Africa,No,Full-Time,Medium,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,Yes,Car,Medium,Medium,5-10,Africa,Male,25-45,HDV,0.0,F_wOiWD4yD9IUPx1F,Black,South Africa,Yes,Full-Time,Medium,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,High,High,>10,Africa,Male,25-45,AV,0.0,F_wOiWD4yD9IUPx1F,Black,South Africa,Unknown,Unknown,High,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,High,>10,Africa,Female,45-65,HDV,0.0,F_wOiWD4yD9IUPx1F,Asian,South Africa,Unknown,Unknown,Medium,2.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Medium,High,<5,Europe,Male,25-45,AV,1.0,F_ASDHsPcXjsLfkrn,Asian,United Kingdom,No,Full-Time,Low,0.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,HDV,No,Car,Low,High,>10,North America,Male,25-45,HDV,1.0,F_ASDHsPcXjsLfkrn,White,United States,Unknown,Unknown,Medium,0.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Bicycle/on foot,Low,Medium,>10,Europe,Female,25-45,AV,1.0,F_ASDHsPcXjsLfkrn,White,Poland,No,Full-Time,Low,0.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Medium,Medium,5-10,Africa,Female,<25,AV,1.0,F_ASDHsPcXjsLfkrn,Black,South Africa,Yes,Part-Time,Medium,0.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Low,High,>10,Europe,Male,25-45,AV,0.0,F_ASDHsPcXjsLfkrn,White,Greece,No,Part-Time,Low,0.5,Normal,Clear,Urban,Signalized Intersection,No,Head-On,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Bicycle/on foot,Low,High,>10,North America,Male,25-45,AV,1.0,F_U6vodG8deTO1noN,Mixed,United States,No,Full-Time,Low,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Medium,High,>10,Africa,Male,25-45,HDV,1.0,F_U6vodG8deTO1noN,White,South Africa,No,Full-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Public Transport,Low,High,<5,Africa,Female,45-65,AV,1.0,F_U6vodG8deTO1noN,Black,South Africa,No,Full-Time,Low,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,High,High,>10,North America,Male,25-45,HDV,1.0,F_U6vodG8deTO1noN,White,United States,Unknown,Unknown,High,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Low,High,<5,Africa,Female,<25,AV,1.0,F_U6vodG8deTO1noN,Black,South Africa,Yes,Part-Time,High,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,Yes,Car,Medium,Medium,5-10,Africa,Male,<25,HDV,1.0,F_U6vodG8deTO1noN,Black,South Africa,Yes,Full-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,High,High,>10,Africa,Female,45-65,AV,1.0,F_U6vodG8deTO1noN,Black,South Africa,No,Full-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,High,High,>10,Africa,Male,25-45,HDV,1.0,F_U6vodG8deTO1noN,Black,South Africa,Yes,Full-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Low,Medium,5-10,Africa,Female,25-45,HDV,0.0,F_U6vodG8deTO1noN,Black,South Africa,No,Full-Time,High,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Bicycle/on foot,Low,High,>10,North America,Male,25-45,AV,1.0,F_KzgCOY1RbEsyRZd,Mixed,United States,No,Full-Time,Low,1.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Low,Medium,>10,North America,Male,25-45,HDV,0.0,F_KzgCOY1RbEsyRZd,Asian,Canada,No,Full-Time,Medium,1.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Medium,Medium,>10,Europe,Male,45-65,HDV,1.0,F_KzgCOY1RbEsyRZd,White,United Kingdom,No,Full-Time,Medium,1.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Medium,High,5-10,Africa,Female,45-65,AV,1.0,F_KzgCOY1RbEsyRZd,Black,South Africa,No,Full-Time,Low,1.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Medium,High,5-10,Africa,Female,<25,AV,0.0,F_KzgCOY1RbEsyRZd,White,South Africa,No,Full-Time,Medium,1.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Medium,High,5-10,Europe,Male,25-45,HDV,1.0,F_KzgCOY1RbEsyRZd,Black,United Kingdom,No,Full-Time,Medium,1.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,High,High,>10,Africa,Male,25-45,HDV,1.0,F_KzgCOY1RbEsyRZd,Black,South Africa,Yes,Full-Time,Medium,1.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Medium,High,5-10,Africa,Female,25-45,AV,0.0,F_KzgCOY1RbEsyRZd,Black,South Africa,Yes,Full-Time,Medium,1.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Low,Medium,>10,Europe,Female,45-65,HDV,0.0,F_InQGrEEmy3vZ6yv,White,United Kingdom,No,Unemployed,Medium,2.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Public Transport,Low,High,<5,Europe,Male,45-65,AV,0.0,F_InQGrEEmy3vZ6yv,White,United Kingdom,No,Full-Time,Low,2.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Medium,High,>10,Europe,Female,25-45,AV,0.0,F_InQGrEEmy3vZ6yv,White,United Kingdom,No,Full-Time,Low,2.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Public Transport,Low,Medium,>10,Europe,Female,>65,HDV,0.0,F_InQGrEEmy3vZ6yv,White,United Kingdom,Unknown,Full-Time,Medium,2.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Public Transport,Low,High,<5,South America,Female,25-45,HDV,0.0,F_InQGrEEmy3vZ6yv,White,Chile,No,Full-Time,High,2.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Medium,High,5-10,Africa,Female,25-45,HDV,1.0,F_InQGrEEmy3vZ6yv,Black,South Africa,No,Full-Time,High,2.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Low,Medium,<5,Africa,Female,25-45,HDV,0.0,F_InQGrEEmy3vZ6yv,Black,South Africa,No,Full-Time,Low,2.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,High,High,>10,Africa,Female,25-45,AV,0.0,F_InQGrEEmy3vZ6yv,Black,South Africa,Yes,Unknown,Medium,2.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Public Transport,Medium,High,5-10,Africa,Female,<25,HDV,0.0,F_InQGrEEmy3vZ6yv,Black,South Africa,No,Full-Time,High,2.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Low,Medium,<5,Europe,Female,<25,HDV,0.0,F_gDCXkh1vKtBYZGK,Mixed,Finland,Unknown,Unknown,Medium,2.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Public Transport,Low,High,<5,Europe,Female,25-45,HDV,0.0,F_gDCXkh1vKtBYZGK,White,Portugal,No,Full-Time,Medium,2.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Medium,Medium,>10,Europe,Male,25-45,AV,0.0,F_gDCXkh1vKtBYZGK,White,Poland,Unknown,Full-Time,Low,2.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Medium,High,>10,Europe,Male,45-65,AV,0.0,F_gDCXkh1vKtBYZGK,White,Germany,No,Unknown,Low,2.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,Yes,Car,Low,Medium,>10,North America,Female,25-45,HDV,0.0,F_gDCXkh1vKtBYZGK,Mixed,Mexico,Yes,Full-Time,Medium,2.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Medium,High,>10,Africa,Male,25-45,HDV,1.0,F_gDCXkh1vKtBYZGK,Black,South Africa,Yes,Full-Time,Low,2.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Public Transport,Medium,Medium,5-10,Africa,Male,25-45,AV,0.0,F_gDCXkh1vKtBYZGK,Black,South Africa,Unknown,Unknown,Low,2.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Car,Medium,Medium,>10,Africa,Male,>65,HDV,0.0,F_gDCXkh1vKtBYZGK,Black,South Africa,No,Unemployed,Medium,2.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Medium,High,5-10,South America,Male,25-45,AV,0.0,F_KqdE3M0T2SVgajm,Unknown,Chile,No,Part-Time,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Low,High,5-10,Europe,Female,25-45,AV,1.0,F_KqdE3M0T2SVgajm,White,Spain,No,Full-Time,Low,0.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,HDV,No,Bicycle/on foot,Low,Medium,>10,Europe,Female,25-45,HDV,1.0,F_KqdE3M0T2SVgajm,Black,Italy,No,Part-Time,Low,0.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,High,High,>10,Africa,Male,25-45,AV,1.0,F_KqdE3M0T2SVgajm,Black,South Africa,Unknown,Unknown,Low,0.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Low,High,>10,North America,Male,45-65,AV,0.0,F_KqdE3M0T2SVgajm,White,United States,Unknown,Unknown,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,High,High,5-10,Africa,Male,25-45,AV,1.0,F_KqdE3M0T2SVgajm,Black,South Africa,No,Full-Time,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Public Transport,Low,Medium,<5,Europe,Female,25-45,AV,1.0,F_KqdE3M0T2SVgajm,Black,United Kingdom,Yes,Part-Time,Low,0.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,Yes,Car,High,High,>10,Africa,Female,25-45,AV,1.0,F_KqdE3M0T2SVgajm,Black,South Africa,Unknown,Unknown,Medium,0.5,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Go Straight,No,SUV,Red Light Running,No,Near-Miss
Pass,AV,No,Car,Medium,High,5-10,Africa,Female,25-45,AV,0.0,F_WMOaN0bxVfwurzQ,Black,South Africa,Yes,Full-Time,Low,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Medium,Medium,5-10,Africa,Male,<25,AV,0.0,F_WMOaN0bxVfwurzQ,Black,South Africa,Unknown,Full-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
Pass,AV,No,Car,Low,High,>10,Africa,Male,25-45,AV,0.0,F_WMOaN0bxVfwurzQ,Black,South Africa,No,Part-Time,Medium,1.0,Dark,Clear,Urban,Signalized Intersection,No,T-bone,Potentially Avoidable,Go Straight,No,No,Turning,No,Sedan,Right-of-way,No,Near-Miss
